observation_id,scientific_name,condition_ba,observation_url,photo_id,photo_url,license_code,attribution,observed_on,latitude,longitude,local_path,folder_name,common_name
376026112,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/376026112,687477607,https://inaturalist-open-data.s3.amazonaws.com/photos/687477607/medium.jpg,cc-by-nc,"(c) Vero, some rights reserved (CC BY-NC)",2026-06-25,-31.4542424165,-56.042301642,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_376026112_photo_687477607.jpg,Erythrina_crista-galli,Ceibo
376006904,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/376006904,687440900,https://inaturalist-open-data.s3.amazonaws.com/photos/687440900/medium.jpg,cc-by-nc,"(c) jb-fj, some rights reserved (CC BY-NC)",2026-02-26,-37.7058958182,145.0615890022,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_376006904_photo_687440900.jpg,Erythrina_crista-galli,Ceibo
375794889,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/375794889,687044544,https://inaturalist-open-data.s3.amazonaws.com/photos/687044544/medium.jpg,cc-by-nc,"(c) Andrianiaina Angelo, some rights reserved (CC BY-NC)",2026-06-26,-18.9165922482,47.5247395411,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_375794889_photo_687044544.jpg,Erythrina_crista-galli,Ceibo
375408495,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/375408495,686289577,https://inaturalist-open-data.s3.amazonaws.com/photos/686289577/medium.jpg,cc-by-nc,"(c) plant_native, some rights reserved (CC BY-NC)",2026-05-17,26.1057333333,119.3225633333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_375408495_photo_686289577.jpg,Erythrina_crista-galli,Ceibo
375138894,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/375138894,685757835,https://inaturalist-open-data.s3.amazonaws.com/photos/685757835/medium.jpg,cc-by-nc,"(c) ramyasanjay, some rights reserved (CC BY-NC)",2026-06-25,12.307505,76.59295,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_375138894_photo_685757835.jpg,Erythrina_crista-galli,Ceibo
375092655,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/375092655,685667144,https://inaturalist-open-data.s3.amazonaws.com/photos/685667144/medium.jpg,cc-by-nc,"(c) Luciana, some rights reserved (CC BY-NC)",2026-06-24,-2.1613517107,-79.9388714136,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_375092655_photo_685667144.jpg,Erythrina_crista-galli,Ceibo
374846512,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/374846512,685126393,https://inaturalist-open-data.s3.amazonaws.com/photos/685126393/medium.jpg,cc-by-nc,"(c) Homo paraguayensis, some rights reserved (CC BY-NC)",2024-04-02,-25.2386388889,-57.4244388889,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_374846512_photo_685126393.jpg,Erythrina_crista-galli,Ceibo
374606104,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/374606104,684723662,https://inaturalist-open-data.s3.amazonaws.com/photos/684723662/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-06-21,-34.6815273024,-58.4478360324,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_374606104_photo_684723662.jpg,Erythrina_crista-galli,Ceibo
374216590,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/374216590,683967692,https://inaturalist-open-data.s3.amazonaws.com/photos/683967692/medium.jpg,cc-by-nc,"(c) trn444, some rights reserved (CC BY-NC)",2026-06-22,-33.8335754,151.1086526997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_374216590_photo_683967692.jpg,Erythrina_crista-galli,Ceibo
373826234,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/373826234,683150611,https://inaturalist-open-data.s3.amazonaws.com/photos/683150611/medium.jpg,cc-by-nc,"(c) Homo paraguayensis, some rights reserved (CC BY-NC)",2026-02-28,-25.2398861111,-57.5101694444,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_373826234_photo_683150611.jpg,Erythrina_crista-galli,Ceibo
373791447,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/373791447,683148941,https://inaturalist-open-data.s3.amazonaws.com/photos/683148941/medium.jpg,cc0,no rights reserved,2026-05-27,24.5573226771,115.8962115267,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_373791447_photo_683148941.jpg,Erythrina_crista-galli,Ceibo
373462015,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/373462015,682523089,https://inaturalist-open-data.s3.amazonaws.com/photos/682523089/medium.jpg,cc-by,"(c) Thomas Mesaglio, some rights reserved (CC BY)",2026-06-20,-33.8671281784,151.0117255882,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_373462015_photo_682523089.jpg,Erythrina_crista-galli,Ceibo
373095340,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/373095340,681817382,https://inaturalist-open-data.s3.amazonaws.com/photos/681817382/medium.jpg,cc-by-nc,"(c) Jeygan Sanganithy, some rights reserved (CC BY-NC)",2026-05-26,-27.0675971667,152.9585583333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_373095340_photo_681817382.jpg,Erythrina_crista-galli,Ceibo
373061549,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/373061549,681637045,https://inaturalist-open-data.s3.amazonaws.com/photos/681637045/medium.jpg,cc-by-nc,"(c) Homo paraguayensis, some rights reserved (CC BY-NC)",2025-09-14,-25.2697111111,-57.5416222222,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_373061549_photo_681637045.jpg,Erythrina_crista-galli,Ceibo
372969698,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/372969698,681574610,https://inaturalist-open-data.s3.amazonaws.com/photos/681574610/medium.jpg,cc-by-nc,"(c) Valeria Vieira, some rights reserved (CC BY-NC)",2026-05-18,-29.6897217,-53.8043117,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_372969698_photo_681574610.jpg,Erythrina_crista-galli,Ceibo
372536992,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/372536992,680761695,https://inaturalist-open-data.s3.amazonaws.com/photos/680761695/medium.jpg,cc-by-nc,"(c) Angela Pinney, some rights reserved (CC BY-NC)",2026-06-14,32.7427240321,129.8835496606,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_372536992_photo_680761695.jpg,Erythrina_crista-galli,Ceibo
372479445,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/372479445,681299841,https://inaturalist-open-data.s3.amazonaws.com/photos/681299841/medium.jpg,cc-by-nc,"(c) Ryder, some rights reserved (CC BY-NC)",2026-06-17,-27.65556097,153.15775575,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_372479445_photo_681299841.jpg,Erythrina_crista-galli,Ceibo
372318109,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/372318109,680333401,https://inaturalist-open-data.s3.amazonaws.com/photos/680333401/medium.jpg,cc-by-nc,"(c) GLENN STOCKIL, some rights reserved (CC BY-NC)",2026-06-06,-18.9063340808,32.691139179,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_372318109_photo_680333401.jpg,Erythrina_crista-galli,Ceibo
371992111,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/371992111,679706104,https://inaturalist-open-data.s3.amazonaws.com/photos/679706104/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-06-15,-34.6172469669,-58.403565288,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_371992111_photo_679706104.jpg,Erythrina_crista-galli,Ceibo
371967411,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/371967411,679659359,https://inaturalist-open-data.s3.amazonaws.com/photos/679659359/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-06-15,-34.6222565095,-58.4126006026,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_371967411_photo_679659359.jpg,Erythrina_crista-galli,Ceibo
371463284,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/371463284,678693930,https://inaturalist-open-data.s3.amazonaws.com/photos/678693930/medium.jpg,cc-by-nc,"(c) renzo_r, some rights reserved (CC BY-NC)",2026-06-13,-27.2451,-55.5497944444,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_371463284_photo_678693930.jpg,Erythrina_crista-galli,Ceibo
371420249,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/371420249,678608379,https://inaturalist-open-data.s3.amazonaws.com/photos/678608379/medium.jpg,cc-by-nc,"(c) masakiji, some rights reserved (CC BY-NC)",2026-06-14,35.6491366667,139.8296533333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_371420249_photo_678608379.jpg,Erythrina_crista-galli,Ceibo
370892672,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/370892672,677614111,https://inaturalist-open-data.s3.amazonaws.com/photos/677614111/medium.jpg,cc-by-nc,"(c) Ailin MelisArias, some rights reserved (CC BY-NC)",2026-06-12,-34.22518,-58.9002483333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_370892672_photo_677614111.jpg,Erythrina_crista-galli,Ceibo
370603072,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/370603072,677051918,https://inaturalist-open-data.s3.amazonaws.com/photos/677051918/medium.jpg,cc-by-nc,"(c) donny_darksouls, some rights reserved (CC BY-NC)",2026-06-11,34.9725383333,138.7639166667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_370603072_photo_677051918.jpg,Erythrina_crista-galli,Ceibo
370185243,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/370185243,676256891,https://inaturalist-open-data.s3.amazonaws.com/photos/676256891/medium.jpg,cc-by-nc,"(c) Shawn, some rights reserved (CC BY-NC)",2025-10-19,21.2809519075,-157.8367399424,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_370185243_photo_676256891.jpg,Erythrina_crista-galli,Ceibo
370155504,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/370155504,676195841,https://inaturalist-open-data.s3.amazonaws.com/photos/676195841/medium.jpg,cc-by,"(c) Anabela Plos, some rights reserved (CC BY)",2026-06-04,-34.4234924314,-55.3173103331,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_370155504_photo_676195841.jpg,Erythrina_crista-galli,Ceibo
369501869,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/369501869,674936096,https://inaturalist-open-data.s3.amazonaws.com/photos/674936096/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-06-06,-34.53711624,-58.4432484848,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_369501869_photo_674936096.jpg,Erythrina_crista-galli,Ceibo
369238966,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/369238966,674457559,https://inaturalist-open-data.s3.amazonaws.com/photos/674457559/medium.jpg,cc-by-nc,"(c) Daniel V. Acuña, some rights reserved (CC BY-NC)",2026-06-06,-34.8571465,-55.28571,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_369238966_photo_674457559.jpg,Erythrina_crista-galli,Ceibo
369219353,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/369219353,674420046,https://inaturalist-open-data.s3.amazonaws.com/photos/674420046/medium.jpg,cc0,no rights reserved,2026-06-07,-27.5692543388,153.0716137403,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_369219353_photo_674420046.jpg,Erythrina_crista-galli,Ceibo
369198151,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/369198151,674356119,https://inaturalist-open-data.s3.amazonaws.com/photos/674356119/medium.jpg,cc-by-nc,"(c) Camilo Garcia Gonzalez, some rights reserved (CC BY-NC)",2026-05-25,-30.8028055997,-64.5414839997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_369198151_photo_674356119.jpg,Erythrina_crista-galli,Ceibo
368841505,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/368841505,673704314,https://inaturalist-open-data.s3.amazonaws.com/photos/673704314/medium.jpg,cc-by-nc,"(c) masakiji, some rights reserved (CC BY-NC)",2026-06-06,34.950355,139.9582366667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_368841505_photo_673704314.jpg,Erythrina_crista-galli,Ceibo
368671311,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/368671311,673376819,https://inaturalist-open-data.s3.amazonaws.com/photos/673376819/medium.jpg,cc-by-nc,"(c) danceswithplants, some rights reserved (CC BY-NC)",2026-06-05,-33.9303156324,151.1253823198,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_368671311_photo_673376819.jpg,Erythrina_crista-galli,Ceibo
368227863,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/368227863,672538780,https://inaturalist-open-data.s3.amazonaws.com/photos/672538780/medium.jpg,cc-by-nc,"(c) Mark Villarubia, some rights reserved (CC BY-NC)",2026-06-04,16.40996516,120.5939299,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_368227863_photo_672538780.jpg,Erythrina_crista-galli,Ceibo
368078769,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/368078769,672241739,https://inaturalist-open-data.s3.amazonaws.com/photos/672241739/medium.jpg,cc-by-nc,"(c) Francesco, some rights reserved (CC BY-NC)",2012-02-26,13.166287,75.8669422,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_368078769_photo_672241739.jpg,Erythrina_crista-galli,Ceibo
367950531,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367950531,672001972,https://inaturalist-open-data.s3.amazonaws.com/photos/672001972/medium.jpg,cc-by-nc,"(c) Hafizh, some rights reserved (CC BY-NC)",2026-06-03,-6.8905898044,107.6098979451,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367950531_photo_672001972.jpg,Erythrina_crista-galli,Ceibo
367868698,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367868698,671839052,https://inaturalist-open-data.s3.amazonaws.com/photos/671839052/medium.jpg,cc-by-nc,"(c) nickthenightwalker, some rights reserved (CC BY-NC)",2025-11-10,-33.6063581519,150.6997701713,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367868698_photo_671839052.jpg,Erythrina_crista-galli,Ceibo
367804832,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367804832,671718564,https://inaturalist-open-data.s3.amazonaws.com/photos/671718564/medium.jpg,cc-by,"(c) Carlos Otávio Gussoni, some rights reserved (CC BY)",2026-06-02,-22.2702808333,-47.5795631389,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367804832_photo_671718564.jpg,Erythrina_crista-galli,Ceibo
367732095,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367732095,671582364,https://inaturalist-open-data.s3.amazonaws.com/photos/671582364/medium.jpg,cc-by-nc,"(c) albertochoa, some rights reserved (CC BY-NC)",2026-06-02,35.6882366667,139.75682,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367732095_photo_671582364.jpg,Erythrina_crista-galli,Ceibo
367612508,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367612508,671347966,https://inaturalist-open-data.s3.amazonaws.com/photos/671347966/medium.jpg,cc-by-nc,"(c) gabriela_muraro, some rights reserved (CC BY-NC)",2026-05-28,-25.4186309016,-49.309953785,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367612508_photo_671347966.jpg,Erythrina_crista-galli,Ceibo
367612507,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367612507,671347963,https://inaturalist-open-data.s3.amazonaws.com/photos/671347963/medium.jpg,cc-by-nc,"(c) gabriela_muraro, some rights reserved (CC BY-NC)",2026-05-28,-25.4180107247,-49.309953785,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367612507_photo_671347963.jpg,Erythrina_crista-galli,Ceibo
367611596,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367611596,671347722,https://inaturalist-open-data.s3.amazonaws.com/photos/671347722/medium.jpg,cc-by-nc,"(c) gabriela_muraro, some rights reserved (CC BY-NC)",2026-05-28,-25.4187859453,-49.3097821236,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367611596_photo_671347722.jpg,Erythrina_crista-galli,Ceibo
367597374,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367597374,671326846,https://inaturalist-open-data.s3.amazonaws.com/photos/671326846/medium.jpg,cc-by-nc,"(c) eastsooke, some rights reserved (CC BY-NC)",2026-06-02,35.6254111586,139.8780976828,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367597374_photo_671326846.jpg,Erythrina_crista-galli,Ceibo
367333055,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367333055,670819948,https://inaturalist-open-data.s3.amazonaws.com/photos/670819948/medium.jpg,cc-by-nc,"(c) Michael R. Mahoney, some rights reserved (CC BY-NC)",2026-06-01,-33.90403,150.9404916667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367333055_photo_670819948.jpg,Erythrina_crista-galli,Ceibo
367273718,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367273718,670692213,https://inaturalist-open-data.s3.amazonaws.com/photos/670692213/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-05-30,-34.6037605112,-58.3594463301,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367273718_photo_670692213.jpg,Erythrina_crista-galli,Ceibo
367018679,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367018679,670218697,https://inaturalist-open-data.s3.amazonaws.com/photos/670218697/medium.jpg,cc-by-nc,"(c) Gibson Kelly, some rights reserved (CC BY-NC)",2026-05-31,-27.583855,152.9903116667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367018679_photo_670218697.jpg,Erythrina_crista-galli,Ceibo
367003506,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/367003506,670191163,https://inaturalist-open-data.s3.amazonaws.com/photos/670191163/medium.jpg,cc-by-nc,"(c) Jadyn Wetzig, some rights reserved (CC BY-NC)",2026-05-31,-27.5841765546,152.9899577424,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_367003506_photo_670191163.jpg,Erythrina_crista-galli,Ceibo
